maxHssNH,maxsF,nHBint8,SsF,minssNH,minHBint4,minsF,n6HeteroRing,minHssNH,SpMin1_Bhp,mindsCH,SHssNH,SpMin1_Bhe,nT6HeteroRing,MDEO-11,BCUTp-1h,minHBint8,SHCsatu,GATS1s,minHBd,nF,SpMin1_Bhi,nsF,MDEN-22,maxHBd,SpMin1_Bhv,minHBint2,minHCsatu,nHBint4,ATSC8c,AATSC0i,mindsN,ATSC8e,AATSC8c,maxHCsatu,maxHdsCH,MATS8c,minwHBa,ndssC,nT10HeteroRing,nF10HeteroRing,SM1_Dzi,mindssC,BCUTw-1l,BCUTc-1h,SpMax1_Bhv,ATSC6e,SpMax2_Bhm,SpMax1_Bhp,SHBd,SpMax3_Bhs,SpMin1_Bhm,mindO,BCUTw-1h,n6Ring,nT6Ring,AATSC8e,MATS8e,nT10Ring,nF10Ring,ATSC0s,SM1_Dzp,nHeteroRing,ATSC6c,WTPT-4,nHssNH,nssNH,maxHother,SpMax1_Bhm,MDEC-33,SpMax1_Bhe,MLFER_A,C3SP2,SpMax1_Bhi,BCUTp-1l,WTPT-5,piPC9,SCH-6,MLFER_BO,piPC10,nN,nTRing,nAtomP,MLFER_BH,ATSC0i,SpMax2_Bhp,SpMin2_Bhp,SpMax1_Bhs,minHCsats,fragC,AATSC6c,SM1_Dzv,MATS6c,SpMax2_Bhs,ASP-7,SpMax8_Bhs,MPC9,SpMax_Dt,EE_Dt,SpAD_Dt,GGI7,GGI8,nssCH2,SpMax5_Bhi,minHdsCH,WTPT-3,MPC10,SpMax4_Bhs,SHdsCH,TPC,GATS1e,SpDiam_Dt,JGI10,ASP-1,GATS3s,SpMax7_Bhs,R_TpiPCTPC,SpMax6_Bhs,ATS3s,SpMAD_Dt,gmin,SM1_Dze,SpMax5_Bhe,nHBAcc2,MATS1s,nRing,SP-6,BCUTc-1l,TpiPC,MATS6s,hmax,ATS4s,SM1_Dzs,SP-7,nX,SpMax2_Bhi,WTPT-2,MDEC-23,SpMax6_Bhm,SpMax5_Bhv,RotBtFrac,MPC8,MATS6e,MPC5,SP-5,ATSC7e,minHBa,SpMin2_Bhe,ASP-6,nBondsD2,SpMax2_Bhv,nBondsS3,ATSC8m,minssCH2,GGI9,AATSC6e,MIC0,VCH-6,SpMax6_Bhp,ATS8m,AATSC0m,AVP-7,MPC4,MWC9,MPC7,minHother,nHBAcc,nFRing,SpMin5_Bhp,ETA_Epsilon_3,piPC8,SpMax5_Bhp,MLFER_S,SpMax2_Bhe,SpMin8_Bhp,ASP-5,SP-4,ETA_Psi_1,ETA_dPsi_A,AVP-6,nHCsatu,SM1_Dzm,AVP-5,VR1_Dzs,ATS8s,SpMin2_Bhi,VP-7,SRW10,AATSC7e,MWC8,IC2,SP-3,VP-5,ASP-3,nwHBa,ETA_Shape_P,SpMin2_Bhv,ATS7s,SRW8,IC3,ATSC0e,ndsN,MPC3,ATS6i,SC-5,MWC5,WPOL,SpMax3_Bhp,minsssN,VR3_Dzp,VR3_Dze,ATS6e,VR3_DzZ,VR3_Dzm,ETA_Eta_L,SpMax4_Bhi,VCH-7,nHBa,ASP-2,SpMin5_Bhv,AATS8m,VR3_Dzi,ndsCH,nHdsCH,MWC7,SpMin8_Bhe,SpMax8_Bhi,SpMin5_Bhi,ASP-0,AATSC0v,MPC6,MDEN-23,MATS8m,VR2_Dze,ATS6p,MWC10,AATSC8m,MATS7e,SpMin8_Bhv,TSRW,SpMin7_Bhm,ATS3i,ECCEN,TIC5,IC0,ETA_BetaP_s,ATS2e,SpMax3_Bhv,ATS6s,SpMin3_Bhm,Mare,SpMax7_Bhp,VR1_D,Inhibitor
0.143091,0,0,0,3.884118,0.258884,0,1,0.099472,2.049129,2.082012,0.242563,1.947916,3,0.076923,13.768273,0,4.655846,0.576253,0.099472,0,1.9272,0,0.166667,0.143091,2.057071,0,0.453842,3,0.508857,1.429515,0,3.724646,0.0012,0.816537,0.46933,0.110609,-0.145572,13,2,2,1.766669,-0.145572,11.996089,0.274827,3.999742,-4.316136,3.954978,3.99705,0.242563,4.071683,2.061631,13.789236,16.000041,3,6,0.008785,0.149003,2,2,91.853032,-7.484199,4,-0.531493,13.359926,2,2,0.46933,4.028732,41.642258,4.065338,0.745,6,4.090358,5.058728,13.417369,8.224164,0.754008,3.161,8.634621,4,28,10,3.207,148.669536,3.927986,2.037602,4.91224,0.349503,948.09,-0.001121,-3.272271,-0.103343,4.911128,0.022146,3.453215,987,1201.901909,709.782713,2417.058929,1.681654,1.178965,9,3.57967,0.333027,26.777295,1254,4.004747,3.017232,4905,0.78845,1648.637534,0.007487,0.420857,0.681406,3.546321,3.284811,3.743579,695.291667,46.481902,-0.725075,1.803526,3.545534,9,0.013027,7,15.309735,-0.349345,9.687382,-0.108244,0.816537,973.194444,3.121802,12.77838,0,4.030202,2.103296,60.819748,3.376883,3.45349,0.216667,765,-0.154452,323,18.748288,-0.682895,2.344494,1.931838,0.03577,11,3.92892,49,1239.356203,0.731035,0.855031,-0.009106,12.724358,0.357484,3.345833,19062.48677,34.066569,0.009582,221,12.451952,577,0.333027,9,21,1.749042,0.44857,7.855545,3.457944,3.826,4.000912,1.572443,0.058044,20.399715,0.59203,0.12226,0.01734,7,1.816329,0.031173,1033.403279,979.041667,1.90073,5.528582,11.333213,-0.001475,11.483672,5.478722,22.331094,10.069024,0.154008,20,0.14805,2.04427,1078.402778,9.546598,6.038959,6.131359,0,145,75932.37569,1.440654,8.580544,118,3.782855,2.344494,41.428705,37.782155,3578.648392,37.770296,37.772182,16.02585,3.868788,0.788818,9,0.250616,1.753253,44.958695,37.488683,7,7,10.513172,1.363539,3.424175,1.581733,0.693287,51.559508,428,0.614104,0.085803,27.510156,591.727807,13.424039,2.92301,-0.025018,1.560464,11.547916,1.665231,46115.98297,1509,650.316406,1.418114,0.66346,1623.59722,3.781687,1161.986111,1.904516,0.968,3.248225,1063.414028,0
0.709549,13.0179,2,13.0179,1.784338,0.438194,13.0179,1,0.709549,1.923106,0.720543,0.709549,1.68243,1,0.993957,9.361167,5.623924,0,0.738301,0.519883,1,1.651346,1,0,0.709549,1.878326,0.598058,0,4,0.003101,2.04555,0,-0.396465,0.000155,0,0.804681,0.004147,-1.115613,3,0,0,1.669873,-1.115613,11.988601,0.359066,3.688273,-0.024976,3.609935,3.658768,1.865108,5.091112,1.767479,10.81767,18.998407,1,1,-0.019823,-0.101552,0,0,129.345238,-8.44604,2,0.173126,13.133415,1,1,0.804681,3.831929,5.186077,3.867198,1.279,0,3.896151,4.280768,6.41457,4.369448,0.275378,2.002,3.931826,2,2,8,1.969,57.275404,3.476347,1.708812,5.505633,0.703149,52.08,0.003935,-3.180281,0.105245,5.184999,0.030676,2.692904,37,104.85409,104.85409,209.70818,0.205747,0.0451,2,2.951743,0.804681,22.069447,23,4.542651,0.804681,384,0.879869,148.454309,0,0.445782,0.821845,3.205433,1.703125,3.669569,371.583333,12.335775,-1.115613,1.8365,2.911529,8,-0.111425,2,2.366855,-0.393289,6.484635,-0.067779,0.962778,346.166667,4.846296,1.411117,1,3.69389,1.988347,7.086836,2.507466,2.624367,0.277778,42,-0.002908,49,3.566247,-0.821721,0.84287,1.501843,0.047337,3,3.501628,15,-189.280993,-0.404511,0,-0.000568,21.018499,0.105112,2.233346,1132.822235,42.072222,0.005836,42,10.648397,46,0.804681,7,0,1.135985,0.43878,4.442651,2.580701,1.206,3.673916,0.381948,0.072781,4.850531,0.41095,0.30334,0.010997,0,1.899117,0.020797,107.9797,174.666667,1.470398,0.26844,9.74373,-0.024168,9.763938,4.521641,6.304474,1.019074,0.185426,4,0.22324,1.705641,247.166667,8.087333,4.664498,5.465691,0,34,7549.399358,0.448784,7.104144,26,2.925765,0.84287,8.305782,7.948748,371.638144,7.950414,7.951135,4.39287,3.078766,0.119175,8,0.286316,1.105657,56.641112,8.137845,1,1,8.874728,0.075819,2.146946,0.704316,0.739823,41.130143,50,0.5,-0.224948,6.312431,44.044664,11.537842,-9.46405,-0.123811,0.41842,10.006134,0.556426,11852.48593,242,130.605938,1.943329,0.70588,434.49972,2.944829,246.361111,1.462987,1.063429,1.936109,110.061179,0
0.187464,0,0,0,3.307049,1.104635,0,1,0.187464,1.878305,0,0.187464,1.664368,1,0,10.226007,0,0,1.224024,0.187464,0,1.611787,0,0.685007,0.382945,1.872181,0,0,1,-0.116371,1.365282,0,-0.73142,-0.001877,0,0,-0.100887,0.978434,0,0,0,1.420401,0,11.99437,0.215064,3.659034,-0.260422,3.572164,3.626738,0.570408,3.972239,1.871089,0,31.972072,1,1,-0.011797,-0.138592,0,0,56.840123,-5.31961,2,0.157336,8.590092,1,1,0,3.809883,1.310371,3.837008,0.102,0,3.882357,5.230818,12.499151,4.853006,0.253437,2.457,4.87758,4,2,7,2.436,61.437689,3.527358,1.842467,5.103061,0.318411,64.08,0.001851,-2.474282,0.099493,4.252768,0.036065,3.023809,41,158.335548,158.335548,316.671097,0.240469,0.195255,6,3.072481,0,24.143793,39,3.910408,0,399,0.991451,242.021141,0.009636,0.452514,1.00709,3.082187,2.278665,3.230231,271.472222,15.079576,-8.277852,1.306536,2.981538,7,-0.289807,2,2.215012,-0.388965,6.813651,-0.231847,0.912436,234.013889,7.641652,1.550781,0,3.746802,1.992009,6.757295,2.676644,2.792996,0.5,44,-0.035993,45,3.91468,-0.4949,-8.277852,1.63373,0.054025,0,3.524464,17,-199.640016,0.373565,0.195324,-0.003064,15.28865,0.09803,2.551106,3071.720352,36.552565,0.010513,40,10.490802,43,0,6,0,1.234989,0.4377,4.860297,2.824624,1.752,3.685093,1.058263,0.086993,4.9292,0.46193,0.25236,0.018645,0,1.317797,0.035972,154.665511,149.625,1.580133,0.452059,9.667449,-0.005892,9.656883,3.973992,6.390594,1.618749,0.193654,2,0.20147,1.850766,152.833333,8.097122,4.218871,3.83045,0,33,14218.64122,0.136083,7.113956,25,3.331356,2.370157,10.52389,10.726123,687.50878,10.726927,10.726061,5.86198,3.461338,0.09041,6,0.317826,1.285229,49.543877,10.594445,0,0,8.798606,0.760319,2.838982,0.933904,0.728318,46.48958,41,0.863054,-0.088092,7.870766,89.969706,11.348864,-3.22,-0.069215,1.134541,9.944917,1.24963,17779.69751,409,189.849177,1.578587,0.69048,663.506816,3.345917,216.666667,1.667266,0.982933,2.45754,165.902904,0
0,0,0,0,0,0,0,0,0,2.061236,0,0,1.992783,0,0.1,11.421638,0,0,0.971564,0.257052,0,1.970727,0,0,0.49977,2.077381,0,0,0,-0.011715,1.323269,0,-0.183576,-0.000234,0,0,-0.023558,0.401978,0,0,0,0.346268,0,11.85,0.10222,3.955974,0.014816,3.748425,3.962873,0.756822,3.888064,2.104312,0,15.995924,3,3,-0.003672,-0.075567,2,2,47.711332,-2.164589,0,0.009771,5.093017,0,0,0.454211,3.950852,7.76201,4.014145,0.891,2,4.040004,5.037563,0,6.354153,0.445414,0.849,6.443286,0,10,7,0.806,58.223823,3.74995,1.82033,4.506518,0.300547,149.02,0.000077,-0.797989,0.007797,4.440648,0.025384,2.79463,186,268.674853,268.674853,541.265018,0.230938,0.136802,6,3.11349,0,5.093017,176,3.605404,0,1087,0.947162,304.930078,0,0.417094,0.754391,2.990507,2.471452,3.140934,305.375,27.063251,-0.088273,0.49699,3.034098,2,-0.091986,4,4.646943,-0.391983,7.896355,-0.026266,0.49977,345.763889,1.050309,3.57909,0,3.843402,2.08835,23.178146,2.763397,2.880365,0.130435,167,0.00242,97,6.133623,-0.098277,9.677187,1.722161,0.040408,0,3.744668,17,-194.40994,0.992879,0.060316,0.000118,10.053213,0.341475,2.725078,1571.767359,32.882288,0.015848,73,11.328197,141,0.374746,1,6,1.359598,0.44815,6.062258,2.903754,1.364,3.818435,0.907075,0.063233,7.350631,0.62232,0.09197,0.026542,0,0.498531,0.044585,304.92312,131.055556,1.695212,2.234526,10.364608,-0.001244,10.387795,4.351953,8.690784,4.324742,0.163977,6,0.12069,1.834769,176.25,8.592486,4.98773,2.137785,0,53,20951.28205,0.772274,7.56372,39,3.300185,0,10.586703,10.539106,905.329056,10.539061,10.539083,7.12552,3.347616,0.640938,2,0.260461,1.399895,31.435347,10.541422,0,0,9.443593,0.633468,2.723778,1.12799,0.695271,52.944558,115,0,-0.118246,9.716456,120.381218,12.273287,-3.888199,-0.025604,0.912766,10.586509,1.125067,22073.47065,336,223.460104,1.20721,0.6,678.780464,3.292181,240.027778,1.725968,0.952727,2.625782,240.845582,0
0,0,0,0,0,4.773706,0,1,0,1.922157,0,0,1.853955,1,6.948078,8.430758,0,0,1.286537,0.41291,0,1.839131,0,0,0.528274,1.958661,4.773706,0,12,-0.049865,1.499163,0,-0.70016,-0.003324,0,0,-0.069695,0.160478,0,0,0,1.289648,0,11.999,0.421425,3.829336,-1.047416,4.162468,4.193092,2.526007,4.029444,1.910965,11.190356,30.977022,1,1,-0.046677,-0.234729,0,0,140.545372,-7.014352,1,0.485575,16.626534,0,0,0.649869,4.613944,0,3.909612,2.32,1,3.918267,3.114506,3.002267,4.808111,0.102062,5.07,0,1,1,6,5.042,41.976578,3.700172,1.612382,4.876589,0.822869,17.1,0.00991,-2.797128,0.207758,4.758243,0.035465,3.701274,12,79.817779,79.817779,159.635558,0.166667,0,1,2.774307,0,26.054415,0,3.901198,0,223,1.290051,115.734178,0,0.445782,1.037187,3.701274,3.313901,3.796164,435.755144,9.390327,-6.707925,1.696029,2.693509,8,-0.471645,1,1.147447,-0.367227,6.60665,-0.17103,1.435658,640.657407,-4.17022,0.709306,0,3.736844,1.911939,3.494136,2.411355,2.493575,0.529412,18,-0.107494,28,2.235108,-1.320792,9.036414,1.638137,0.052157,2,3.625946,9,23.571941,-0.783717,0,-0.021376,25.358784,0.024845,2.234009,150.270624,73.755321,0.008879,31,10.744041,20,0.556119,8,0,0.891771,0.43333,4.848606,2.492533,4.253,3.728826,0.561061,0.079825,3.705987,0.47683,0.23746,0.016202,0,3.1118,0.029084,11000016.8,51,1.63289,0.17759,10.01391,-0.040024,9.85035,3.950212,5.732328,0.814362,0.184914,5,0.2834,1.765201,151.623457,8.267449,4.021641,5.567982,0,31,8397.935186,2.34099,7.118826,28,3.613904,0,8.763794,7.667166,423.440648,7.912935,7.885838,3.93367,3.035857,0.017568,7,0.316306,0.917234,10.018042,7.656786,0,0,8.927845,0.118766,2.208516,0.569019,0.783529,46.222627,22,0,0.021306,5.348866,54.0115,11.667593,1.571463,-0.201271,0.531477,10.208543,0.565933,10271.55661,194,112.605938,1.973186,0.63235,386.835401,3.116865,316.12037,1.009987,1.048429,1.705594,134.485487,0
0,0,0,0,0,0,0,1,0,1.915789,0,0,1.789477,1,0.5,7.759502,0,0,0.793807,0.802361,0,1.763917,0,0,0.802361,1.908637,8.152732,0,0,0,1.536129,0,0,0,0,0,0,-0.941574,1,0,0,0.571518,-0.941574,11.85,0.292165,3.736882,-0.322019,3.188407,3.728861,0.802361,3.560576,1.880291,10.160926,15.995919,1,1,0,0,0,0,45.880952,-2.68277,1,-0.028979,4.815165,0,0,0.684375,3.793334,1,3.83541,0.591,1,3.862606,4.000651,2.980083,0,0.102062,0.75,0,1,1,9,0.769,21.505801,2.963529,1.363016,4.617495,0,9.03,-0.007245,-1.117314,-0.246702,3.789599,0.058926,0.757088,0,36.088724,36.088724,72.177448,0,0,0,1.9938,0,7.795248,0,2.753763,0,75,0.840139,51.752802,0,0.478281,0.817859,0.990297,3.9325,1.194363,104.333333,8.019716,-0.941574,0.637253,1.954657,3,-0.174883,1,0.451184,-0.327688,5.690148,-0.675489,0.802361,111.666667,1.74127,0.235702,0,3.220267,1.947624,3.94154,0.879021,1.35312,0.222222,0,-0.623109,12,1.250444,0.067972,8.344815,1.054799,0.075197,1,3.005916,2,0,0,0,-0.080505,17.044213,0.024845,1.05962,0,35.443067,0.005314,12,9.169831,4,0.575556,3,0,0.31176,0.43333,0,1.280245,1.107,3.231828,0.585297,0.104204,1.800833,0.49393,0.22036,0.010276,0,0.641031,0.022095,53.144302,0,1.054062,0.021254,8.590258,0.067972,8.386401,3.664498,2.592639,0.265144,0.216053,6,0.16393,1.297788,1,7.055313,3.807355,1.808781,0,12,708.408753,0.166667,6.028279,9,2.49963,0,3.682013,3.975599,32.778432,3.980608,3.981365,1.43489,2.560563,0.012423,2,0.331101,0.280433,0,4.18353,0,0,7.598399,1.025535,1.156157,0.391446,0.743359,44.155342,6,0,0,9.208327,2.627693,9.957265,0,0.526104,0.558305,8.836955,0.32587,3604.959223,69,53.302969,1.727397,0.61111,162.585148,2.506406,16,0.920196,1.030571,0.585297,48.719482,0
0.393741,12.867692,0,38.603075,2.48147,3.749952,12.867692,2,0.393741,2.014674,0.495832,0.393741,1.923324,2,0.980561,11.843595,0,2.123288,0.669881,0.276005,3,1.918938,3,0.333333,0.393741,2.0322,1.696718,0.568417,1,-0.710552,2.318359,3.536677,-1.330167,-0.003368,0.819014,0.833567,-0.228882,-1.041382,8,0,0,2.290379,-1.041382,11.996618,0.417831,3.914031,-2.52245,3.881505,4.036021,0.669746,4.750942,2.008252,12.985965,31.972073,4,4,-0.006304,-0.048153,0,0,242.183109,-12.018311,2,-0.526606,13.230764,1,1,0.833567,4.723644,8.278957,4.03338,0.704,4,4.013473,3.548577,6.113772,6.816736,0.316841,2.116,6.996681,2,4,16,2.082,173.87696,3.839979,1.962475,5.401625,0.375491,303.11,-0.00232,-4.116022,-0.157673,5.082907,0.02999,3.86978,183,465.34024,465.34024,930.680481,0.916667,0.77677,6,3.645103,0.432063,29.971125,185,4.578462,6.651697,1316,0.575643,675.489207,0.007829,0.44158,0.635586,4.006154,3.62234,4.206559,625.75,22.159059,-6.117117,2.534856,3.649254,10,-0.12268,4,6.57161,-0.341802,8.469682,-0.111561,1.59561,820.219136,1.418683,5.038268,3,3.928074,2.012826,29.545534,3.393664,3.499404,0.4,163,-0.084879,129,9.407552,8.025015,2.48147,1.860954,0.045321,13,3.830195,32,-419.864663,0.11394,0.479375,-0.011112,19.150242,0.099412,3.402937,11934.42859,45.944123,0.008888,107,11.609099,168,0.432063,7,0,1.67596,0.44,6.504288,3.5522,3.587,3.919017,1.417793,0.072927,12.65424,0.5222,0.19209,0.015631,3,3.260054,0.02887,1308.409922,620.458333,1.853361,1.493208,10.753232,0.036312,10.727816,4.757907,14.678631,3.724279,0.176851,20,0.16231,1.9806,997.29321,9.068201,5.50529,9.818786,1,83,36374.69185,1.052012,8.03041,71,3.779892,0,27.500274,30.172298,1760.419208,26.615292,26.60949,11.2639,3.780759,0.1279,9,0.290984,1.704349,56.561273,29.941345,12,12,9.816458,1.241371,3.295037,1.51352,0.727271,50.075991,145,0,-0.043311,31.381259,285.18524,12.520836,-1.98988,0.277368,1.448939,10.961642,1.489136,29625.42427,1412,434.896739,1.71669,0.60714,1094.308002,3.770214,688.021605,1.868602,1.005227,3.179057,683.138113,0
0.46742,0,0,0,2.343024,3.233034,0,2,0.46742,2.086143,0,0.46742,1.938701,2,2.087949,10.909244,0,2.368547,0.821246,0.46742,0,1.910771,0,2.114419,0.686877,2.062044,5.832172,0.668062,2,-0.024319,1.613318,0,-2.23692,-0.00021,0.946712,0,-0.008427,-1.309702,3,1,1,2.442418,-1.309702,11.988257,0.276808,3.892703,1.776525,3.864477,3.884841,3.518701,4.62092,2.020208,10.716775,15.998962,3,3,-0.019284,-0.19357,1,1,149.176245,-9.038744,2,0.11777,12.16067,1,1,0.673578,3.995091,12.222875,4.009398,1.879,2,4.056533,3.83333,20.473867,7.53764,0.20693,2.661,7.575265,7,4,12,2.624,93.572465,3.815351,1.976055,4.72844,0.668062,179.12,0.000847,-4.230245,0.034057,4.714819,0.032184,3.680816,146,367.27195,367.27195,734.543899,0.65625,0.537415,4,3.443437,0,32.634537,140,4.171185,0,998,0.902468,526.168997,0.008916,0.450593,0.914626,3.68174,7.574796,3.786433,491.777778,20.986969,-1.314158,2.224315,3.413626,12,-0.145077,3,5.386864,-0.332109,8.930712,0.160876,0.946712,541.611111,5.331246,3.701154,0,3.930554,2.006487,25.123037,3.315809,3.24418,0.405405,126,0.128293,100,7.681552,-0.092731,2.343024,1.871008,0.050819,3,3.830512,16,-242.686561,-0.382165,0.288125,0.012781,16.914703,0.054712,3.146679,7265.167056,35.583228,0.006693,79,11.191356,115,0.528399,12,1,1.545596,0.43861,7.09915,3.235471,4.402,3.907901,1.258555,0.076816,9.456337,0.51285,0.20144,0.012304,3,2.243829,0.022645,538.85338,437.694444,1.837714,0.769722,10.345445,-0.000736,10.326629,5.202809,11.682479,2.264537,0.185436,17,0.1858,1.976503,525.222222,8.711279,5.547636,5.778062,0,63,22476.69747,0.532118,7.722678,54,3.540636,0,22.661416,21.778252,1087.539584,21.773498,21.774375,7.38188,3.602104,0.079419,8,0.300088,1.507609,62.63075,21.677809,0,0,9.453679,0.910011,3.142963,1.274393,0.729566,45.436227,106,0,-0.058795,14.396855,180.189112,12.065505,-2.092126,-0.007388,1.250297,10.566588,1.220289,21317.15753,1061,327.762898,1.731343,0.65,775.31014,3.551848,620,1.802209,1.014414,2.993885,433.198531,0
0,0,0,0,0,0,0,0,0,1.962392,2.033989,0,1.915098,0,0,11.797196,0,1.211558,0.943121,0,0,1.8992,0,0,0,1.975044,0,0.482843,0,-0.042707,1.422782,0,-0.094591,-0.000515,0.728715,0.503395,-0.069003,0.97667,5,0,0,0.398384,0.97667,11.85,0.202394,3.91556,-0.139708,3.657799,3.916756,0,3.484354,1.995261,0,15.99492,2,2,-0.00114,-0.033258,0,0,12.322751,-1.600476,1,-0.003015,3.144239,0,0,0.503395,3.924309,5.841907,3.962684,0.003,4,3.97619,5.738238,2.984739,6.670766,0.166667,1.157,6.904751,1,6,15,1.168,59.756862,3.672327,1.874925,3.955525,0.464809,109.02,-0.000029,-0.718319,-0.003888,3.726569,0.032003,2.616483,102,248.253514,248.253514,504.40052,0.310728,0.169832,3,3.194635,0.375347,6.128978,100,3.269832,4.080136,718,0.889934,330.807063,0,0.445827,0.958167,2.764056,5.133705,2.796003,234,24.019072,0.63711,0.388758,3.158008,2,-0.01738,3,3.828925,-0.340219,8.212568,-0.102227,0.728715,248.333333,0.309524,2.944232,0,3.740224,2.060528,21.57907,2.734037,2.993872,0.217391,100,-0.039202,72,5.294527,0.353661,2.210388,1.78344,0.047271,7,3.665256,16,-260.060137,0.63711,0.0625,-0.001343,10.567712,0.055556,2.78139,2755.81267,32.287396,0.008402,55,10.816914,92,0.375347,2,3,1.324119,0.44237,6.385194,2.991259,1.59,3.715798,0.931623,0.073535,6.252455,0.64496,0.06933,0.014607,2,0.391766,0.026567,203.870645,170,1.76599,0.772955,9.873389,0.003684,9.929496,3.975418,7.262809,1.912791,0.177142,14,0.09772,1.879344,196.333333,8.226573,4.546847,1.439231,0,41,16320.67399,0.247194,7.27448,35,3.434398,2.210388,11.070774,11.089863,755.254004,11.091634,11.091311,5.22575,3.364108,0.05876,2,0.289766,1.334619,33.202562,11.140476,9,9,9.039908,0.760319,2.826343,1.075271,0.697928,53.74984,81,0,-0.097043,9.359248,131.962878,11.709224,-3.133255,0.107507,0.963005,10.10119,1.221961,14756.77195,331,198.212669,1.274477,0.60714,573.164036,3.428418,214.166667,1.773189,0.954952,2.676447,174.482721,0
0,0,0,0,0,0.179286,0,1,0,1.979603,0,0,1.894924,1,0,11.937163,0,0,0.997886,0.070364,0,1.873471,0,0,0.070364,1.990941,0,0,1,-0.026356,1.339106,0,-0.171426,-0.000201,0,0,-0.027163,1.133249,0,0,0,0.398384,0,11.85,0.115682,3.856174,-0.328553,3.624716,3.861253,0.070364,3.647754,2.00513,0,15.99492,2,2,-0.001309,-0.04306,0,0,28.066806,-1.600476,1,-0.01852,2.596316,0,0,0.414493,3.858869,0.5,3.922678,0.348,1,3.949481,6.786093,3.409106,5.017694,0.276293,1.286,4.98873,1,3,6,1.265,66.955313,3.633787,1.884736,4.402222,0.26402,109.02,-0.000121,-0.718319,-0.016343,3.925927,0.03272,2.830669,52,148.979681,148.979681,297.959363,0.072066,0.061492,11,3.09341,0,6.005422,44,3.567146,0,482,0.997962,199.780533,0,0.447332,1.175891,2.85819,2.231457,2.898916,290.75,14.188541,-0.615866,0.388758,3.027004,2,-0.066578,3,2.667394,-0.384305,6.981528,-0.07752,0.452639,322.833333,0.526974,1.832298,0,3.799612,2.045663,10.227688,2.750129,2.83996,0.26087,54,-0.070662,56,4.43424,-0.456747,2.547978,1.721512,0.049396,0,3.620505,17,-572.221164,0.890556,0.029059,-0.002147,10.210896,0.183301,2.824624,2936.091662,31.402653,0.018397,50,10.784752,56,0.3798,2,0,1.445713,0.44237,5.010219,2.845833,1.305,3.737208,0.960279,0.079183,6.079857,0.64496,0.06933,0.029726,0,0.391766,0.048685,141.178826,209.5,1.662289,1.030256,9.914774,-0.003286,9.902137,3.416175,7.641601,2.726345,0.186381,6,0.03257,1.905012,250.5,8.256088,4.328367,1.51949,0,41,25024.53621,0.488642,7.26473,30,3.585474,2.547978,10.473708,10.92775,1107.878488,10.913314,10.915213,7.53137,3.425735,0.191329,2,0.285963,1.486818,22.412913,10.638119,0,0,9.018574,0.79862,2.838079,1.188413,0.692655,52.202155,54,0,-0.1391,8.663927,167.266061,11.672192,-4.3681,-0.108127,1.007168,10.155724,1.192802,23713.86497,360,232.19281,1.212015,0.59524,738.61978,3.576175,285.708333,1.74784,0.94296,2.665925,183.126113,0
0,0,0,0,0,0,0,1,0,2.009682,0,0,1.922069,1,0,9.437705,0,0,1.154105,0.544779,0,1.895708,0,0,0.569696,2.019469,1.030287,0,0,-0.006794,1.577477,0,-0.032223,-0.000618,0,0,-0.046055,0.175466,1,1,1,0.675749,0.175466,11.994423,0.144757,3.862641,0.061859,3.448901,3.867152,1.114475,3.241256,2.027535,0,14.008555,2,2,-0.002929,-0.085215,1,1,22.842949,-1.554545,1,0.02732,0,0,0,0.442737,3.87129,1.310371,3.928022,0.18,2,3.961047,5.480172,8.226916,5.182836,0.151375,1.455,4.437121,3,3,6,1.449,41.014398,3.317877,1.665985,4.158454,0.480486,40.03,0.000828,-0.957974,0.061736,3.899057,0.03838,1.691479,23,93.793577,93.793577,187.587154,0.055556,0,3,2.703384,0,8.226916,8,3.123405,0,259,1.205826,122.877683,0,0.447918,0.900313,2.431071,3.765927,2.555851,149.361111,14.429781,0.175466,0.420789,2.6248,3,-0.194221,2,1.857071,-0.279646,6.883847,0.159874,0.590208,161.111111,1.1875,1.22817,0,3.593239,2.028682,9.333258,2.279065,2.465681,0.142857,26,0.05453,37,2.93001,-0.159677,1.891204,1.442025,0.05462,1,3.331071,7,23.173037,0.783241,0,0.001875,11.900073,0.067306,2.266916,70.65576,33.20723,0.010906,29,10.15964,32,0.416278,3,1,0.843243,0.44054,5.051457,2.487012,1.403,3.520335,0.341852,0.079189,3.515169,0.60194,0.11235,0.018769,0,0.427501,0.032884,71.245476,21,1.375604,0.349007,9.407468,-0.008871,9.302646,3.931209,4.523053,1.216716,0.188461,7,0.12903,1.659998,54.666667,7.760041,4.161978,0.893768,0,24,5647.546205,0.25,6.732211,18,2.983573,1.891204,5.696909,5.665985,239.812404,5.664912,5.665057,3.01293,3.03948,0.104691,3,0.295882,0.895364,6.423251,5.651747,0,0,8.444407,0.012606,2.083472,0.575775,0.712242,50.190873,34,0,0.063439,6.010456,30.810885,11.018154,2.10664,-0.258059,0.429723,9.625096,0.713266,9666.466174,148,114.211433,1.389675,0.63462,348.937836,2.982753,84.166667,1.377734,0.966308,1.813277,86.232091,0
